freq (Hz),X (m^2/s^3),Y (m^2/s^3),Z (m^2/s^3)
30.6427,0.000359143,0.000255601,0.00200985
30.6671,0.00036034,0.000376691,0.00100667
30.6915,0.00019317,0.000366224,0.00058765
30.7159,0.000437911,0.000407743,0.000702304
30.7403,0.000221824,0.000191065,0.00119939
30.7646,0.000223889,0.000111091,0.000955037
30.789,0.000472498,0.00016734,0.00156445
30.8134,0.00029707,0.000344439,0.00176428
30.8378,0.000224023,0.000590877,0.00103265
30.8621,0.000522843,0.000395452,0.0013167
30.8865,0.000672039,0.000534906,0.00113197
30.9109,0.000207824,0.000448203,0.000642054
30.9353,0.000402819,0.000518943,0.00156175
30.9597,0.000437177,0.000636943,0.0011846
30.984,0.000669579,0.000551507,0.00128646
31.0084,0.000576979,0.000709918,0.00123048
31.0328,0.000754405,0.000629598,0.00172912
31.0572,0.000477138,0.000551244,0.00135597
31.0815,0.000533053,0.000545458,0.00144307
31.1059,0.000619769,0.000339843,0.00305182
31.1303,0.000411693,0.000258984,0.00183065
31.1547,0.000362165,0.000376126,0.00200557
31.1791,0.000300051,0.000579236,0.00230361
31.2034,0.000470009,0.00040222,0.0014487
31.2278,0.000528515,0.000665127,0.00149683
31.2522,0.000368446,0.000771095,0.00165847
31.2766,0.000383065,0.000591775,0.00140646
31.3009,0.000352803,0.000338923,0.00154209
31.3253,0.000373258,0.000329533,0.00307424
31.3497,0.000221775,0.000455838,0.00183211
31.3741,0.000192179,0.000459632,0.0012862
31.3985,0.00051642,0.000567368,0.00246484
31.4228,0.000271102,0.000335355,0.00199157
31.4472,0.00029997,0.000444695,0.0012476
31.4716,0.000306394,0.000695573,0.00165224
31.496,0.000250494,0.000484635,0.00173875
31.5203,0.000298011,0.000341848,0.00122833
31.5447,0.000272884,0.000203731,0.00139951
31.5691,0.00035191,0.000427352,0.00300354
31.5935,0.000311887,0.000366237,0.00173641
31.6179,0.000358495,0.000285153,0.00141422
31.6422,0.00038146,0.0003478,0.00195874
31.6666,0.000184882,0.000474476,0.001993
31.691,0.000200868,0.000419029,0.00182103
31.7154,0.000244794,0.000418354,0.00156281
31.7397,0.000249949,0.000554137,0.0015703
31.7641,0.000139331,0.000645226,0.00246952
31.7885,0.000269215,0.000593106,0.00165173
31.8129,0.000370888,0.00042687,0.00154657
31.8373,0.00052073,0.00039867,0.0036586
31.8616,0.000658625,0.000427413,0.00334564
31.886,0.000536929,0.000424391,0.00194502
31.9104,0.000415879,0.00049699,0.00295134
31.9348,0.000697178,0.000692792,0.00367905
31.9591,0.000466687,0.000603683,0.00227624
31.9835,0.000238931,0.000520746,0.00205672
32.0079,0.000189456,0.000420201,0.00274294
32.0323,0.00027786,0.000659409,0.00366514
32.0567,0.000332943,0.000666765,0.00332302
32.081,0.00056423,0.000503917,0.00279248
32.1054,0.00071319,0.000333682,0.00292977
32.1298,0.00053246,0.000364951,0.00286038
32.1542,0.000491233,0.000233436,0.00130332
32.1785,0.000595897,0.000376034,0.00164319
32.2029,0.000382108,0.000257028,0.00230043
32.2273,0.000271237,0.000347437,0.00123249
32.2517,0.000371271,0.000464419,0.00147476
32.2761,0.000346303,0.000583674,0.00227176
32.3004,0.000510765,0.000767665,0.00235341
32.3248,0.000478537,0.000536421,0.00219367
32.3492,0.000419178,0.00033961,0.00228504
32.3736,0.000477472,0.000353209,0.00220128
32.3979,0.000427477,0.00018519,0.00139993
32.4223,0.000328439,0.000287907,0.00148339
32.4467,0.000328658,0.000498571,0.00146693
32.4711,0.000263773,0.000263068,0.00257459
32.4955,0.00013026,0.000486457,0.00197961
32.5198,0.000193294,0.000686442,0.00176616
32.5442,0.00026677,0.000595727,0.00226595
32.5686,0.000452921,0.000654484,0.0026889
32.593,0.000470702,0.0004853,0.00165144
32.6173,0.00044534,0.000782855,0.00184316
32.6417,0.000288384,0.000650708,0.00152119
32.6661,0.000232178,0.000507263,0.00190557
32.6905,0.000361865,0.000451202,0.00196112
32.7148,0.000203305,0.000329734,0.00100251
32.7392,0.000400701,0.000454061,0.00150709
32.7636,0.000344296,0.000426706,0.00130135
32.788,0.000288679,0.000339352,0.00113479
32.8124,0.000161221,0.00056007,0.000767614
32.8367,0.000295707,0.000613325,0.00103908
32.8611,0.000313005,0.000450627,0.00109195
32.8855,0.000128795,0.000254039,0.000957666
32.9099,0.000246605,0.000352034,0.000741749
32.9342,0.00020694,0.000356873,0.000522454
32.9586,0.00040257,0.000731335,0.000596262
32.983,0.000248519,0.000434122,0.000603495
33.0074,0.000251524,0.000427529,0.000541161
33.0318,0.000334426,0.000378998,0.00110543
33.0561,0.000108341,0.000456518,0.000746263
33.0805,0.000149791,0.000349697,0.000736908
33.1049,0.00024261,0.000577905,0.00182322
33.1293,0.000362789,0.000584579,0.00149921
33.1536,0.000224177,0.000304025,0.00165554
33.178,0.000205535,0.000628662,0.00180041
33.2024,0.000280165,0.000714303,0.00211113
33.2268,0.00022589,0.000543027,0.00115943
33.2512,0.000237494,0.000608309,0.00170351
33.2755,0.000267296,0.000951132,0.00181021
33.2999,0.000321921,0.000833914,0.00131794
33.3243,0.000269159,0.000718183,0.00171013
33.3487,0.00016618,0.000812466,0.00177285
33.373,0.000139424,0.000865386,0.00190075
33.3974,0.000225101,0.000804698,0.00195711
33.4218,0.0002389,0.000587584,0.00334011
33.4462,0.000360354,0.000464444,0.00236182
33.4706,0.000326178,0.000552418,0.00251157
33.4949,0.000304525,0.000800509,0.00295078
33.5193,0.000238557,0.000647211,0.00200104
33.5437,0.000398605,0.000652836,0.00208605
33.5681,0.000244448,0.00085888,0.00146354
33.5924,0.000237295,0.000805431,0.0020179
33.6168,0.000242843,0.000719572,0.00144729
33.6412,0.000185407,0.000687316,0.0015506
33.6656,0.000388544,0.000607563,0.00149582
33.69,0.000162858,0.000320529,0.00120905
33.7143,0.000288753,0.000383835,0.00199962
33.7387,0.000171772,0.000292675,0.000998572
33.7631,0.000286526,0.00068292,0.000903293
33.7875,0.000303002,0.000237511,0.00106966
33.8118,0.00030823,0.000362551,0.00137645
33.8362,0.000140371,0.000389121,0.00162748
33.8606,0.000304189,0.000598671,0.00087669
33.885,0.000254636,0.000361933,0.00126383
33.9094,0.000296393,0.000293325,0.000768619
33.9337,0.000171455,0.000184029,0.000473263
33.9581,0.000139368,0.000692763,0.00094836
33.9825,0.000123075,0.000612849,0.00119713
34.0069,0.000309077,0.000542006,0.00122418
34.0312,0.000302905,0.000752584,0.00217916
34.0556,0.000296185,0.000857328,0.00207689
34.08,0.000291295,0.000414109,0.00177847
34.1044,0.000313167,0.000659802,0.00243677
34.1288,0.000202754,0.000438463,0.00147052
34.1531,0.000280226,0.00031189,0.00176026
34.1775,0.000369865,0.000719023,0.00171345
34.2019,0.000291826,0.000621359,0.00157452
34.2263,0.000204636,0.000515892,0.00145536
34.2506,0.000285837,0.000783778,0.00175528
34.275,0.000455234,0.000604272,0.00155223
34.2994,0.000382207,0.000576533,0.00216024
34.3238,0.000272594,0.000634926,0.00159687
34.3482,0.000331009,0.000434797,0.00121021
34.3725,0.000342381,0.00040067,0.00188294
34.3969,0.000175156,0.000313527,0.00106728
34.4213,0.000245217,0.000501743,0.00045061
34.4457,0.000270488,0.000717505,0.000639673
34.47,0.000168614,0.000488641,0.000959178
34.4944,0.000190379,0.000449511,0.00145308
34.5188,0.000290331,0.000530849,0.00206827
34.5432,0.000245309,0.000365526,0.000979717
34.5676,0.000288877,0.000403538,0.00122919
34.5919,0.000238746,0.000536916,0.00142274
34.6163,0.000217636,0.00041898,0.000918771
34.6407,0.000414547,0.000533639,0.000901738
34.6651,0.000324702,0.000699692,0.002082
34.6894,0.000366638,0.000556136,0.00146054
34.7138,0.000439152,0.000554665,0.00151384
34.7382,0.000324497,0.000525142,0.00181523
34.7626,0.000289209,0.000447227,0.00206633
34.787,0.000299377,0.000397237,0.00250668
34.8113,0.00017303,0.000712914,0.00128322
34.8357,0.000321924,0.000596421,0.00109552
34.8601,0.000375585,0.000409407,0.00194091
34.8845,0.000428687,0.000433782,0.00183088
34.9088,0.000412435,0.000449923,0.00145752
34.9332,0.000351105,0.000277917,0.0023028
34.9576,0.000298247,0.000294481,0.00164484
34.982,0.000292256,0.000192168,0.000809076
35.0064,0.000240962,0.000231568,0.00148476
35.0307,0.000169601,0.000569954,0.0016528
35.0551,0.000229456,0.000716046,0.00110928
35.0795,0.000343207,0.000447085,0.000796696
35.1039,0.000280994,0.000521738,0.00130829
35.1282,0.000241939,0.000479252,0.00120018
35.1526,0.000272388,0.000575286,0.0011064
35.177,0.000296617,0.000341288,0.00102846
35.2014,0.000210004,0.00028088,0.00146317
35.2258,0.000348309,0.000451665,0.00125603
35.2501,0.000313327,0.000439403,0.00159798
35.2745,0.000279285,0.000447961,0.00210795
35.2989,0.000138389,0.000776817,0.00165449
35.3233,0.000154265,0.00093434,0.00104869
35.3476,0.000198163,0.000472599,0.00149881
35.372,0.00025962,0.00052389,0.00139141
35.3964,0.000273199,0.000697229,0.00136537
35.4208,0.000196946,0.0006431,0.00194669
35.4451,0.00050685,0.000821432,0.00327515
35.4695,0.000732867,0.000577502,0.00289431
35.4939,0.000381225,0.000804203,0.00279593
35.5183,0.000338961,0.000597418,0.00201302
35.5427,0.000411166,0.000656631,0.00293428
35.567,0.000530152,0.00072699,0.00257695
35.5914,0.000380498,0.000702939,0.00135569
35.6158,0.000217508,0.00048819,0.00232573
35.6402,0.000268067,0.000971646,0.00220847
35.6645,0.000375594,0.000729323,0.00224194
35.6889,0.000500183,0.000521917,0.00331575
35.7133,0.000444009,0.000454299,0.00298671
35.7377,0.00026073,0.000499465,0.00124541
35.7621,0.000307866,0.00073601,0.00204963
35.7864,0.000346576,0.000922193,0.00225192
35.8108,0.000212544,0.000659485,0.00104722
35.8352,0.000229226,0.000588856,0.00122395
35.8596,0.000314978,0.00068916,0.00148528
35.8839,0.000222015,0.000400651,0.00096903
35.9083,0.000137298,0.000224529,0.00155262
35.9327,0.000232656,0.000385289,0.00118806
35.9571,0.00038887,0.000695758,0.000785552
35.9815,0.000273414,0.000250024,0.000751861
36.0058,0.000271516,0.000317973,0.000914576
36.0302,0.000337063,0.000385298,0.00137429
36.0546,0.00047652,0.000595523,0.00146406
36.079,0.00042384,0.000314981,0.00147024
36.1033,0.000265082,0.000324988,0.00163935
36.1277,0.00036596,0.000557786,0.00319803
36.1521,0.00033351,0.000677254,0.00284809
36.1765,0.000268386,0.000789587,0.00215601
36.2009,0.000515122,0.000797514,0.0036982
36.2252,0.000530484,0.000559282,0.00284151
36.2496,0.000268633,0.000549545,0.0023649
36.274,0.000488221,0.000366714,0.00202229
36.2984,0.000505617,0.000288988,0.00241363
36.3227,0.000243293,0.00031659,0.00187713
36.3471,0.00031751,0.000427938,0.00196159
36.3715,0.000754132,0.000409964,0.00327389
36.3959,0.00053825,0.000426218,0.00248798
36.4203,0.000292709,0.00056581,0.0015098
36.4446,0.00019317,0.000705507,0.00157517
36.469,0.000442853,0.000516194,0.00192091
36.4934,0.000228209,0.000382244,0.000897196
36.5178,0.000166519,0.000292522,0.000547644
36.5421,0.000156219,0.000402993,0.00142695
36.5665,0.000445234,0.00052555,0.00136592
36.5909,0.000411636,0.000350341,0.000735916
36.6153,0.00026986,0.000376424,0.00140767
36.6397,0.000355389,0.000765973,0.0021787
36.664,0.000509001,0.00058354,0.00276277
36.6884,0.000528282,0.000520673,0.00211158
36.7128,0.000252812,0.000673361,0.00211047
36.7372,0.000321208,0.00030394,0.00283446
36.7615,0.00035357,0.000468581,0.00170613
36.7859,0.000273503,0.000797846,0.00297955
36.8103,0.000295141,0.000476967,0.00258563
36.8347,0.000439057,0.000462046,0.00224475
36.8591,0.000439224,0.000811754,0.00345933
36.8834,0.00041876,0.00066853,0.0033375
36.9078,0.000419408,0.00043847,0.00346684
36.9322,0.000347057,0.00120954,0.00264815
36.9566,0.00029516,0.000822454,0.00219769
36.9809,0.00029304,0.0010719,0.00164585
37.0053,0.000301253,0.00116575,0.00170456
37.0297,0.000167681,0.00073938,0.00177202
37.0541,0.000301767,0.000622609,0.0016414
37.0785,0.000543541,0.000649433,0.00317681
37.1028,0.000284954,0.000437302,0.00252663
37.1272,0.000378852,0.000733891,0.00266803
37.1516,0.000570409,0.00104111,0.00353543
37.176,0.000287889,0.000830056,0.00239328
37.2003,0.000324212,0.000758764,0.00137688
37.2247,0.000517266,0.00093656,0.002429
37.2491,0.000606152,0.000442559,0.00173722
37.2735,0.000270373,0.000490821,0.00100393
37.2979,0.000508974,0.000713867,0.0020652
37.3222,0.000501229,0.000640304,0.00271388
37.3466,0.000486531,0.000340065,0.00192664
37.371,0.000521085,0.000371263,0.00271445
37.3954,0.000405198,0.000544296,0.00136463
37.4197,0.000443004,0.000307548,0.00127876
37.4441,0.000325437,0.000453475,0.00269003
37.4685,0.00044955,0.000364693,0.00234703
37.4929,0.00022468,0.00029616,0.000506434
37.5173,0.000214493,0.000483141,0.00129799
37.5416,0.000142335,0.000604375,0.00298289
37.566,0.000272023,0.000488998,0.00132819
37.5904,0.000298403,0.000327229,0.00226687
37.6148,0.000155216,0.000399388,0.00200608
37.6391,0.000220622,0.000478602,0.0020853
37.6635,0.000626611,0.000313761,0.00198537
37.6879,0.000329131,0.000408923,0.00266126
37.7123,0.000262334,0.000500364,0.00257561
37.7367,0.000365897,0.000309731,0.00161351
37.761,0.000418056,0.000446348,0.0027514
37.7854,0.000318396,0.000653291,0.00299167
37.8098,0.00022327,0.000499727,0.00152986
37.8342,0.000271988,0.000620025,0.00236276
37.8585,0.000151905,0.000914551,0.00197966
37.8829,0.000447299,0.000293669,0.00172246
37.9073,0.000319866,0.000397658,0.00174445
37.9317,0.000280596,0.000293556,0.00179965
37.9561,0.000527396,0.000247694,0.00184689
37.9804,0.000696239,0.000567324,0.00253551
38.0048,0.000198042,0.000741009,0.00141827
38.0292,0.000190006,0.000476772,0.0017814
38.0536,0.00040897,0.000570218,0.00293112
38.0779,0.000382603,0.00065362,0.00224926
38.1023,0.000247018,0.000347656,0.0020319
38.1267,0.000603735,0.000352514,0.00229807
38.1511,0.000361223,0.000467468,0.00291098
38.1754,0.000449202,0.000257914,0.00255011
38.1998,0.000809451,0.000297612,0.00220943
38.2242,0.000371968,0.000322691,0.00161324
38.2486,0.000240932,0.000328081,0.00219325
38.273,0.000326808,0.000193884,0.00208695
38.2973,0.000385342,0.000290195,0.0015148
38.3217,0.000352587,0.000377525,0.00162683
38.3461,0.000334115,0.000364347,0.00153618
38.3705,0.000437345,0.000431101,0.00133802
38.3948,0.000635739,0.000375925,0.00133247
38.4192,0.000614389,0.000214362,0.00207673
38.4436,0.000480725,0.000332559,0.00157153
38.468,0.000484628,0.000188479,0.00108334
38.4924,0.000553837,0.000342844,0.00188763
38.5167,0.000299232,0.000325881,0.00125376
38.5411,0.000439481,0.000475305,0.00119021
38.5655,0.000233091,0.000246648,0.000896235
38.5899,0.000166072,0.000299174,0.00162872
38.6142,0.000446355,0.000568333,0.00179079
38.6386,0.000548124,0.000223707,0.00133783
38.663,0.00017356,0.000267383,0.00122223
38.6874,0.000271337,0.000263194,0.00151204
38.7118,0.000525415,0.000251265,0.00138531
38.7361,0.000311276,0.000220883,0.00208841
38.7605,0.000235101,0.000549593,0.00130506
38.7849,0.000326704,0.000359071,0.00133868
38.8093,0.00025868,0.000265947,0.00119315
38.8336,0.000211459,0.000492439,0.0021442
38.858,0.000292088,0.000199956,0.00107138
38.8824,0.000350392,0.000322015,0.00144074
38.9068,0.000316688,0.00041885,0.00131287
38.9312,0.000206192,0.000386161,0.00103977
38.9555,0.000401985,0.000264099,0.00206765
38.9799,0.000342876,0.000349034,0.00221204
39.0043,0.000249294,0.000600552,0.00140467
39.0287,0.000199216,0.000255039,0.00170141
39.053,0.000413785,0.000403759,0.0016808
39.0774,0.000522594,0.000330609,0.00159222
39.1018,0.000366448,0.000409303,0.00153241
39.1262,0.000458314,0.000454514,0.00143365
39.1506,0.000289132,0.000367918,0.000542786
39.1749,0.000375209,0.000471164,0.00200518
39.1993,0.000380245,0.000787603,0.00228637
39.2237,0.000312119,0.000542357,0.00142858
39.2481,0.000518712,0.000628555,0.00192892
39.2724,0.000611494,0.000792566,0.00236848
39.2968,0.000632619,0.000724135,0.00133174
39.3212,0.000526748,0.0004378,0.00165467
39.3456,0.000675246,0.000651527,0.00286544
39.37,0.000612989,0.000357882,0.00122029
39.3943,0.000567922,0.000355755,0.00215853
39.4187,0.000416863,0.000497004,0.00238546
39.4431,0.000405911,0.000417711,0.00183569
39.4675,0.00050507,0.000349218,0.00289267
39.4918,0.000410143,0.000470727,0.00216919
39.5162,0.00052316,0.000644471,0.00184748
39.5406,0.000351242,0.000382694,0.00130957
39.565,0.000419104,0.000460287,0.00095372
39.5894,0.000326185,0.000646983,0.00160369
39.6137,0.000377254,0.000528627,0.000686581
39.6381,0.000339739,0.000556912,0.000476176
39.6625,0.000371524,0.00037244,0.00127079
39.6869,0.000212118,0.000234854,0.000921924
39.7112,0.000203818,0.000404262,0.000700736
39.7356,0.000213862,0.000504367,0.00094839
39.76,0.000385864,0.00061787,0.0013051
39.7844,0.000326777,0.000596176,0.00159446
39.8088,0.000371172,0.000815262,0.00137426
39.8331,0.000407156,0.000439468,0.00130409
39.8575,0.000373294,0.000401294,0.00133436
39.8819,0.00053588,0.000344108,0.00217405
39.9063,0.000343219,0.000476751,0.00106215
39.9306,0.000400474,0.000315924,0.00177619
39.955,0.000342926,0.000447888,0.00236769
39.9794,0.000356208,0.000767357,0.0023485
40.0038,0.000176773,0.000698058,0.00233202
40.0282,0.000213788,0.000596645,0.00203961
40.0525,0.000305002,0.000717552,0.00245529
40.0769,0.000602784,0.000644269,0.00232665
40.1013,0.000577795,0.00029271,0.00319347
40.1257,0.000346384,0.000450095,0.0026043
40.15,0.000476639,0.00040322,0.00287636
40.1744,0.000701342,0.000687929,0.00300743
40.1988,0.00037909,0.000786553,0.00337166
40.2232,0.000206444,0.000700538,0.00253833
40.2476,0.000269986,0.000584395,0.00147955
40.2719,0.000282545,0.000725417,0.00110035
40.2963,0.000454267,0.000638798,0.0021817
40.3207,0.000630092,0.000797614,0.00200314
40.3451,0.000351953,0.000401264,0.00131008
40.3694,0.000280504,0.000263058,0.00172769
40.3938,0.000675701,0.0003425,0.00296271
40.4182,0.000606257,0.000343267,0.00186078
40.4426,0.000185984,0.000133566,0.00114625
40.467,0.000140933,0.000401366,0.00118165
40.4913,0.000479585,0.000663426,0.00083645
40.5157,0.00041789,0.000381284,0.00153243
40.5401,0.000444856,0.000326201,0.00166888
40.5645,0.000255856,0.000503796,0.000981516
40.5888,0.000400425,0.00057924,0.00151069
40.6132,0.000431856,0.000297331,0.00261743
40.6376,0.00038913,0.000364541,0.00252474
40.662,0.000258943,0.000504798,0.00166855
40.6864,0.0002012,0.000418477,0.00168139
40.7107,0.000421056,0.000375537,0.00263923
40.7351,0.000305144,0.000546092,0.00156995
40.7595,0.00023817,0.000401326,0.00268839
40.7839,0.000205123,0.000486541,0.0013422
40.8082,0.000620371,0.000592152,0.000890348
40.8326,0.00040435,0.000354765,0.00112872
40.857,0.00017164,0.000340825,0.00155661
40.8814,0.000290166,0.000376472,0.00123875
40.9058,0.000354952,0.00054761,0.000802256
40.9301,0.000352857,0.000564462,0.0012955
40.9545,0.000294104,0.000521822,0.00124354
40.9789,0.000214317,0.000234909,0.00105495
41.0033,0.000358376,0.000300906,0.00129428
41.0276,0.000348108,0.000358049,0.000806577
41.052,0.000367063,0.000323376,0.00101546
41.0764,0.000200344,0.000336258,0.00149551
41.1008,0.000144261,0.000352267,0.000931925
41.1251,0.000222274,0.000291386,0.00113011
41.1495,0.00031258,0.000273822,0.00208348
41.1739,0.00036703,0.000287032,0.00169416
41.1983,0.000407236,0.00033313,0.00209082
41.2227,0.000320286,0.000402746,0.00215146
41.247,0.000561703,0.000470463,0.00131388
41.2714,0.000553611,0.000261475,0.00238244
41.2958,0.000429478,0.000111674,0.00186462
41.3202,0.000366625,0.000131576,0.00147664
41.3445,0.000370112,0.000338337,0.00237803
41.3689,0.000451005,0.000360787,0.0028303
41.3933,0.000446159,0.000280613,0.00171489
41.4177,0.000144963,0.000501813,0.00149636
41.4421,0.000392753,0.000480346,0.00271926
41.4664,0.000500579,0.000352535,0.00209689
41.4908,0.000324951,0.000217324,0.00071447
41.5152,0.000260247,0.000394446,0.00219492
41.5396,0.000340982,0.000659798,0.00164225
41.5639,0.000389216,0.000438483,0.00140659
41.5883,0.000313894,0.000472241,0.00155508
41.6127,0.000139147,0.000429702,0.00239171
41.6371,0.000318394,0.000337679,0.00179151
41.6615,0.000286515,0.000419259,0.00224445
41.6858,0.000298934,0.000671061,0.00233829
41.7102,0.000188092,0.000404279,0.00127527
41.7346,0.000144201,0.000702134,0.00203345
41.759,0.000182836,0.000431215,0.00309727
41.7833,0.000469011,0.000769047,0.00297076
41.8077,0.000384142,0.00042253,0.00223534
41.8321,0.000214138,0.00030568,0.00202514
41.8565,0.000458802,0.000588563,0.00356021
41.8809,0.000580701,0.000455583,0.00527994
41.9052,0.00025259,0.000401354,0.00170914
41.9296,0.000242127,0.000597449,0.00218441
41.954,0.000330144,0.000792229,0.00342008
41.9784,0.000462713,0.000463591,0.00407028
42.0027,0.000510136,0.000577729,0.00223129
42.0271,0.00044022,0.000667272,0.00181519
42.0515,0.000575397,0.000580762,0.00231256
42.0759,0.000749121,0.000307314,0.00318618
42.1003,0.000712817,0.000411418,0.00280305
42.1246,0.000253371,0.000299968,0.00100322
42.149,0.000365371,0.000324737,0.00260719
42.1734,0.000415511,0.000370366,0.00288119
42.1978,0.000275325,0.000715456,0.00130544
42.2221,0.000166624,0.000636426,0.0010473
42.2465,0.000243348,0.000442739,0.00131331
42.2709,0.000707424,0.000739184,0.00241425
42.2953,0.000740702,0.000452443,0.00157632
42.3197,0.000412611,0.000441468,0.0018178
42.344,0.00038246,0.000378349,0.00210698
42.3684,0.0005631,0.000372939,0.00166269
42.3928,0.000627032,0.000488112,0.00198784
42.4172,0.000350951,0.000446121,0.00165922
42.4415,0.000277486,0.000207006,0.000981876
42.4659,0.000308851,0.000371423,0.00121315
42.4903,0.000410186,0.000549741,0.00154205
42.5147,0.000337854,0.00023118,0.0018591
42.5391,0.000440821,0.00022631,0.00111977
42.5634,0.000424456,0.000373479,0.00168056
42.5878,0.000354001,0.000400492,0.00230686
42.6122,0.000558818,0.000294254,0.00122405
42.6366,0.000466806,0.000404758,0.00164025
42.6609,0.000464095,0.000526261,0.00218941
42.6853,0.000415655,0.000175759,0.00197827
42.7097,0.000317071,0.000201379,0.00124936
42.7341,0.000214778,0.000256985,0.000840513
42.7585,0.000570932,0.000375141,0.00229215
42.7828,0.00027372,0.000338426,0.00148276
42.8072,0.000335498,0.00041536,0.00134085
42.8316,0.000496482,0.000512848,0.00190725
42.856,0.000617628,0.00030338,0.00249436
42.8803,0.00040866,0.000475274,0.00174923
42.9047,0.000780715,0.000484682,0.00197565
42.9291,0.000304459,0.000398181,0.00236979
42.9535,0.000305359,0.000355136,0.00129266
42.9779,0.000307375,0.000417162,0.00142292
43.0022,0.000242617,0.00066928,0.00176226
43.0266,0.000240223,0.000459257,0.00173052
43.051,0.000388161,0.000365283,0.00125308
43.0754,0.000452304,0.000566078,0.00166645
43.0997,0.000132881,0.000395947,0.00156223
43.1241,0.000302126,0.000292738,0.00174954
43.1485,0.000336188,0.000328284,0.00156254
43.1729,0.000283066,0.000306347,0.00182579
43.1973,0.000233903,0.000338381,0.00172884
43.2216,0.000326524,0.000497568,0.00177703
43.246,0.00039638,0.000442748,0.001969
43.2704,0.000264991,0.000396369,0.00306549
43.2948,0.000200499,0.000275361,0.00207218
43.3191,0.000344309,0.000262168,0.000878347
43.3435,0.000176767,0.000367587,0.00167449
43.3679,0.000260434,0.000244041,0.00323754
43.3923,0.000368077,0.000225094,0.00203248
43.4167,0.000164001,0.000305176,0.000798772
43.441,0.000201536,0.000194917,0.00135911
43.4654,0.00024997,0.000401103,0.00212565
43.4898,0.000294961,0.000278095,0.00180057
43.5142,0.000286896,0.000251884,0.00139057
43.5385,0.000195034,0.000349642,0.00239038
43.5629,0.000202489,0.00026704,0.00253198
43.5873,0.000395669,0.000596638,0.0022933
43.6117,0.000277697,0.000499456,0.00261801
43.6361,0.000112826,0.000464165,0.00279879
43.6604,0.000276934,0.000567919,0.00400015
43.6848,0.00023558,0.000397756,0.00309229
43.7092,0.000358576,0.000526163,0.00267394
43.7336,0.000494212,0.000465591,0.00343401
43.7579,0.000420334,0.00046507,0.00443084
43.7823,0.000310685,0.000616837,0.00481655
43.8067,0.00041729,0.000503885,0.0026888
43.8311,0.0003482,0.000348014,0.00291174
43.8554,0.000253012,0.000617669,0.00384711
43.8798,0.00032622,0.000561092,0.00356943
43.9042,0.000380057,0.000311051,0.00145304
43.9286,0.000562482,0.000625064,0.00316893
43.953,0.000480201,0.000288473,0.00344545
43.9773,0.000444207,0.000348274,0.00282502
44.0017,0.00064724,0.000725532,0.00244453
44.0261,0.000434193,0.00050013,0.00257053
44.0505,0.000443565,0.000300901,0.00318893
44.0748,0.000490665,0.000285924,0.00368248
44.0992,0.000467939,0.000533846,0.00263135
44.1236,0.000256263,0.000344605,0.00196216
44.148,0.000220023,0.000259226,0.00235376
44.1724,0.00024658,0.000343388,0.00202584
44.1967,0.000401192,0.000304517,0.00245142
44.2211,0.000550762,0.000269089,0.0024045
44.2455,0.000318639,0.000293082,0.000853357
44.2699,0.00039731,0.000483868,0.00184633
44.2942,0.000592449,0.000297151,0.00265385
44.3186,0.000324059,0.000148906,0.00110013
44.343,0.000260093,0.000434571,0.00144549
44.3674,0.000172388,0.000533723,0.00215912
44.3918,0.00023229,0.00037119,0.0011411
44.4161,0.00026882,0.000392392,0.00161591
44.4405,0.00027835,0.000530675,0.00213739
44.4649,0.000163218,0.000501417,0.00161998
44.4893,0.000316439,0.000422458,0.00130112
44.5136,0.000505748,0.000391359,0.00163436
44.538,0.000421449,0.000361655,0.00249038
44.5624,0.000495821,0.00030085,0.00170979
44.5868,0.000248389,0.00032881,0.00185905
44.6112,0.000589168,0.000584552,0.00143505
44.6355,0.00033984,0.000558204,0.00187119
44.6599,0.000204583,0.000277596,0.00102158
44.6843,0.000224523,0.000246176,0.000985499
44.7087,0.000240336,0.000439873,0.00154598
44.733,0.000309704,0.000365326,0.00197742
44.7574,0.000265844,0.000225327,0.00151477
44.7818,0.000249989,0.000564522,0.00131577
44.8062,0.00039837,0.000421659,0.0015433
44.8306,0.000462725,0.000363315,0.00142467
44.8549,0.000333706,0.000420113,0.00129864
44.8793,0.000308408,0.000251364,0.00184117
44.9037,0.000457227,0.000229506,0.00204059
44.9281,0.000289195,0.000431946,0.00195826
44.9524,0.000642867,0.000584266,0.00199254
44.9768,0.000326058,0.000302582,0.00195175
45.0012,0.000409334,0.000377904,0.00210785
45.0256,0.000628289,0.000595647,0.00167075
45.05,0.000403989,0.000496907,0.00160957
45.0743,0.000255907,0.00034931,0.0014535
45.0987,0.000214164,0.000356068,0.000818586
45.1231,0.000382265,0.000353617,0.0011135
45.1475,0.000290566,0.000339918,0.00227359
45.1718,0.000170562,0.000306861,0.00166159
45.1962,0.000366493,0.000404791,0.00182127
45.2206,0.000329455,0.000534003,0.0016634
45.245,0.000237703,0.000322959,0.00207082
45.2694,0.000508031,0.000481934,0.00259736
45.2937,0.000375676,0.000329622,0.00192906
45.3181,0.000152261,0.00018945,0.00121441
45.3425,0.000457173,0.000307762,0.00276729
45.3669,0.00038747,0.000158973,0.00173235
45.3912,0.000309816,0.000272348,0.00239335
45.4156,0.00034023,0.000349462,0.00288973
45.44,0.000340425,0.000341481,0.00244794
45.4644,0.00018584,0.00049005,0.00120473
