time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
4.34866,8.45717,-3.26687,-3.33615
4.35868,8.45598,-3.20896,-3.43731
4.3687,8.45598,-3.20896,-3.43731
4.37872,8.54097,-3.1711,-3.54759
4.38874,8.54097,-3.1711,-3.54759
4.39876,8.71096,-3.22153,-3.65892
4.40878,8.71096,-3.22153,-3.65892
4.4188,8.74358,-3.18038,-3.56644
4.42882,8.74358,-3.18038,-3.56644
4.43884,8.72248,-3.05753,-3.53592
4.44886,8.69106,-3.01803,-3.51706
4.45888,8.67041,-2.99049,-3.47606
4.4689,8.67041,-2.99049,-3.47606
4.47892,8.53289,-2.89712,-3.46305
4.48894,8.54262,-2.82694,-3.31131
4.49896,8.57494,-2.79671,-3.2983
4.50898,8.60921,-2.74299,-3.37237
4.519,8.75256,-2.70738,-3.45646
4.52902,8.72458,-2.66563,-3.46155
4.53904,8.72458,-2.66563,-3.46155
4.54906,8.71515,-2.6152,-3.46424
4.55908,8.72143,-2.54487,-3.49971
4.5691,8.76423,-2.52183,-3.57946
4.57912,8.83905,-2.49085,-3.65084
4.58914,8.83905,-2.49085,-3.65084
4.59916,8.88035,-2.50806,-3.68885
4.60918,8.95337,-2.54263,-3.67897
4.6192,8.96968,-2.57345,-3.67972
4.62922,8.96968,-2.57345,-3.67972
4.63924,8.93751,-2.60548,-3.68675
4.64926,8.89591,-2.60622,-3.61478
4.65928,8.83187,-2.61191,-3.49851
4.6693,8.83187,-2.61191,-3.49851
4.67932,8.71964,-2.60428,-3.39137
4.68934,8.71964,-2.60428,-3.39137
4.69936,8.65679,-2.58183,-3.34678
4.70938,8.54262,-2.56672,-3.26478
4.7194,8.46959,-2.55924,-3.21435
4.72942,8.46077,-2.54517,-3.20298
4.73944,8.42919,-2.53889,-3.18113
4.74946,8.4048,-2.55116,-3.19415
4.75948,8.42366,-2.55071,-3.17574
4.7695,8.42411,-2.55789,-3.1726
4.77952,8.42411,-2.55789,-3.1726
4.78954,8.466,-2.57016,-3.15345
4.79956,8.58362,-2.60278,-3.14671
4.80958,8.58362,-2.60278,-3.14671
4.8196,8.68806,-2.64319,-3.11364
4.82962,8.75809,-2.66608,-3.11484
4.83964,8.7985,-2.68164,-3.11275
4.84966,8.7985,-2.68164,-3.11275
4.85968,8.88992,-2.69451,-3.10571
4.8697,8.96654,-2.7204,-3.13295
4.87972,9.09403,-2.76723,-3.16736
4.88974,9.2103,-2.80808,-3.2534
4.89976,9.30547,-2.84071,-3.3375
4.90978,9.31744,-2.80749,-3.34588
4.9198,9.34976,-2.81736,-3.3378
4.92982,9.38118,-2.80973,-3.36803
4.93984,9.35215,-2.79432,-3.40558
4.94986,9.35215,-2.79432,-3.40558
4.95988,9.24247,-2.72893,-3.39077
4.9699,8.85491,-2.59755,-3.16871
4.97992,8.85491,-2.59755,-3.16871
4.98994,8.70901,-2.57151,-3.06307
4.99996,8.6535,-2.72294,-3.05783
5.00998,8.7144,-2.85896,-3.05573
5.02,8.7367,-2.96086,-3.06052
5.03002,8.78937,-3.0294,-3.09344
5.04004,8.77635,-3.0496,-3.0502
5.05006,8.81915,-3.11334,-3.06142
5.06008,8.86763,-3.20447,-3.10871
5.0701,8.90459,-3.29396,-3.12038
5.08012,8.91117,-3.34827,-3.13654
5.09014,8.91117,-3.34827,-3.13654
5.10016,8.90923,-3.37745,-3.16048
5.11018,8.82259,-3.3785,-3.19699
5.1202,8.70617,-3.32972,-3.18547
5.13022,8.70617,-3.32972,-3.18547
5.14024,8.39852,-3.17993,-3.14267
5.15026,8.22868,-3.10197,-3.14133
5.16028,8.09535,-3.03239,-3.11768
5.1703,8.02502,-3.01937,-3.09494
5.18032,7.96128,-3.05543,-3.04316
5.19034,7.90906,-3.10676,-2.99154
5.20036,7.91923,-3.18367,-2.91223
5.21038,7.89768,-3.2335,-2.81183
5.2204,7.92462,-3.29859,-2.81332
5.23042,8.02592,-3.41606,-2.77277
5.24044,8.14623,-3.53771,-2.75437
5.25046,8.14623,-3.53771,-2.75437
5.26048,8.64871,-3.72835,-2.85193
5.2705,8.98345,-3.88128,-2.97298
5.28052,9.23229,-3.96388,-3.0686
5.29054,9.3125,-3.78791,-3.11574
5.30056,9.24486,-3.4602,-3.16063
5.31058,9.07158,-3.09195,-3.15838
5.3206,8.86942,-2.73416,-3.07893
5.33062,8.75196,-2.38087,-2.99842
