time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
6.36018,-3.92497,4.09915,8.33088
6.3705,-3.84103,4.10948,8.23556
6.38083,-3.76756,4.12085,8.09894
6.39115,-3.67643,4.12474,7.98911
6.40148,-3.64889,4.1017,7.8278
6.4118,-3.6269,4.06907,7.73233
6.42213,-3.67209,4.03975,7.66395
6.43245,-3.73718,4.04783,7.6644
6.44278,-3.82577,4.06758,7.68385
6.4531,-3.93919,4.06638,7.71168
6.46343,-4.05172,4.07955,7.81254
6.47375,-4.15212,4.09915,7.89245
6.48408,-4.20614,4.11621,7.98732
6.4944,-4.25118,4.14255,8.03505
6.50473,-4.26091,4.1391,8.05749
6.51505,-4.22081,4.15676,8.03774
6.52538,-4.19118,4.1635,8.0355
6.5357,-4.15452,4.15347,8.02009
6.54603,-4.0978,4.15078,7.98477
6.55635,-4.02628,4.11576,8.00003
6.56668,-3.97151,4.11696,8.01365
6.577,-3.91525,4.10723,7.98791
6.58733,-3.89594,4.12235,7.94916
6.59765,-3.86482,4.10633,7.92971
6.60798,-3.85539,4.10813,7.91669
6.6183,-3.86168,4.11008,7.89768
6.62863,-3.84312,4.12848,7.93135
6.63895,-3.87724,4.09332,7.96427
6.64928,-3.86288,4.07536,7.98956
6.6596,-3.88323,4.07341,8.015
6.66993,-3.89669,4.0598,8.06363
6.68025,-3.90043,4.09317,8.06408
6.69058,-3.90612,4.09362,8.09685
6.7009,-3.87948,4.10319,8.10807
6.71123,-3.8922,4.1008,8.13426
6.72155,-3.87036,4.08898,8.11047
6.73188,-3.87589,4.07536,8.097
6.7422,-3.90747,4.09466,8.06498
6.75253,-3.93171,4.10065,8.04882
6.76285,-3.94877,4.09107,8.02338
6.77318,-3.95999,4.12833,8.00692
6.7835,-4.00279,4.11696,7.97549
6.79383,-4.03496,4.12803,7.95065
6.80415,-4.0182,4.13925,7.91295
