time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
4.24506,11.3363,-7.27938,-3.25969
4.25512,12.3206,-7.56519,-3.67882
4.26518,13.3723,-7.94332,-3.98154
4.27524,14.7343,-8.5715,-4.28515
4.2853,16.1053,-9.42622,-4.78928
4.29536,16.784,-9.71682,-5.253
4.30542,16.9028,-8.74059,-5.19868
4.31548,16.4384,-6.93911,-5.00401
4.32553,15.7874,-5.25569,-5.0058
4.33559,14.9926,-3.89175,-5.0893
4.34565,14.166,-2.904,-5.16935
4.35571,13.3871,-2.30935,-5.20467
4.36577,12.6892,-2.11467,-5.35041
4.37583,12.0622,-2.13607,-5.48838
4.38589,11.3907,-2.11781,-5.49646
4.39595,10.7468,-1.99241,-5.41072
4.40601,10.1862,-1.79684,-5.27245
4.41607,9.6836,-1.66022,-5.10157
4.42613,9.1675,-1.52091,-4.89926
4.43619,8.65425,-1.27386,-4.61061
4.44625,8.09969,-1.01454,-4.26076
4.45631,7.52374,-0.735764,-3.96149
4.46637,6.94599,-0.529565,-3.55777
4.47643,6.4495,-0.384716,-3.14058
4.48648,6.00178,-0.289697,-2.64049
4.49654,5.6669,-0.291941,-2.21343
4.5066,5.42598,-0.390253,-1.79145
4.51666,5.19644,-0.610069,-1.39207
4.52672,5.00401,-0.765841,-1.12976
4.53678,4.92799,-0.921613,-0.833926
4.54684,5.03408,-1.09474,-0.655409
4.5569,5.25959,-1.32069,-0.641643
4.56696,5.60689,-1.66905,-0.726487
4.57702,5.92562,-2.1208,-1.01514
4.58708,6.15411,-2.45569,-1.2568
4.59714,6.19556,-2.61161,-1.35451
4.6072,6.24045,-2.718,-1.44085
4.61726,6.32934,-2.89727,-1.55682
4.62732,6.51145,-3.13624,-1.74806
4.63738,6.74967,-3.36234,-1.97176
4.64743,7.09204,-3.62316,-2.19263
4.65749,7.45581,-3.83235,-2.49714
4.66755,7.85923,-3.93096,-2.75796
4.67761,8.10194,-3.82053,-2.99363
4.68767,8.23766,-3.54759,-3.15749
4.69773,8.33537,-3.2531,-3.23156
4.70779,8.46496,-3.06546,-3.3574
4.71785,8.5694,-3.0086,-3.44045
4.72791,8.57479,-3.01099,-3.45377
4.73797,8.38026,-2.88575,-3.34064
4.74803,7.97355,-2.59036,-3.11753
4.75809,7.53796,-2.24395,-2.7804
4.76815,7.23404,-1.98763,-2.56163
4.77821,7.11673,-1.95755,-2.45015
4.78827,7.25005,-2.2453,-2.44133
4.79833,7.6448,-2.78758,-2.52078
4.80838,8.36126,-3.57662,-2.72174
4.81844,9.51526,-4.58338,-3.07354
4.8285,10.8684,-5.7679,-3.55028
4.83856,12.3337,-7.09279,-3.91405
4.84862,13.7825,-8.43757,-4.24804
4.85868,15.0963,-9.65966,-4.60672
4.86874,16.156,-10.711,-4.68917
4.8788,16.7423,-11.4004,-4.80589
4.88886,16.9129,-11.3571,-4.70189
4.89892,16.6122,-10.8327,-4.36176
4.90898,15.9552,-10.1223,-3.92213
4.91904,15.1684,-9.41575,-3.45497
4.9291,14.3669,-8.81406,-3.01384
4.93916,13.4351,-8.21925,-2.57241
4.94922,12.464,-7.57492,-2.13382
4.95928,11.5047,-6.85711,-1.77095
4.96934,10.5805,-6.14035,-1.41197
4.97939,9.74719,-5.48,-1.16747
4.98945,9.01517,-4.89911,-1.05898
4.99951,8.3038,-4.38077,-0.981318
5.00957,7.70405,-3.93291,-0.931789
5.01963,7.17569,-3.52021,-0.971143
5.02969,6.70313,-3.11619,-1.04147
5.03975,6.28385,-2.77891,-1.1727
5.04981,5.92397,-2.48382,-1.24647
5.05987,5.64685,-2.27164,-1.30184
5.06993,5.45561,-2.15043,-1.36349
5.07999,5.33814,-2.10599,-1.45178
5.09005,5.22667,-2.15761,-1.57313
5.10011,5.17549,-2.19727,-1.68581
5.11017,5.17654,-2.28151,-1.75958
5.12023,5.21799,-2.44866,-1.83634
5.13029,5.3573,-2.73027,-1.9369
5.14034,5.62216,-3.09988,-2.08699
5.1504,5.8291,-3.44299,-2.27014
5.16046,6.03605,-3.69543,-2.35693
5.17052,6.20724,-3.89071,-2.4292
5.18058,6.27218,-3.9573,-2.39494
5.19064,6.26021,-3.87574,-2.36306
5.2007,6.23043,-3.68077,-2.28376
5.21076,6.22624,-3.43536,-2.1648
5.22082,6.23911,-3.30458,-2.08923
5.23088,6.24509,-3.17724,-1.99406
5.24094,6.27667,-3.05633,-1.86148
5.251,6.25751,-2.94545,-1.70885
5.26106,6.23821,-2.88335,-1.59333
5.27112,6.15786,-2.82634,-1.45776
5.28118,6.10518,-2.78938,-1.31501
