time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
4.28166,5.2732,2.76349,8.12603
4.29166,5.34039,2.65411,8.28255
4.30166,5.44154,2.60817,8.42306
4.31167,5.54404,2.51914,8.45957
4.32167,5.64655,2.51195,8.4479
4.33168,5.71897,2.54098,8.41378
4.34168,5.77179,2.63735,8.33058
4.35168,5.84706,2.71591,8.20968
4.36169,5.85439,2.81078,8.13845
4.37169,5.82042,2.89637,8.04837
4.38169,5.77344,2.97403,7.9535
4.3917,5.72256,3.02207,7.87913
4.4017,5.66256,3.10167,7.80625
4.41171,5.61812,3.15105,7.70555
4.42171,5.54838,3.18128,7.6451
4.43171,5.51576,3.22452,7.55711
4.44172,5.44678,3.22004,7.51117
4.45172,5.39516,3.24577,7.48977
4.46173,5.36897,3.25849,7.44548
4.47173,5.34862,3.21525,7.40268
4.48173,5.33814,3.18547,7.36572
4.49174,5.3781,3.15105,7.34133
4.50174,5.44469,3.06426,7.32323
4.51175,5.49676,3.00456,7.32143
4.52175,5.57577,2.98645,7.31215
4.53175,5.59896,2.91283,7.27908
4.54176,5.59761,2.87183,7.24003
4.55176,5.55961,2.82844,7.192
4.56176,5.52729,2.79207,7.13079
4.57177,5.49751,2.75317,7.04221
4.58177,5.50499,2.67416,6.99253
4.59178,5.47596,2.62283,6.98894
4.60178,5.53043,2.52572,6.96155
4.61178,5.584,2.50088,6.98205
4.62179,5.59043,2.44147,6.97592
4.63179,5.63996,2.34675,6.93058
4.6418,5.69757,2.26984,6.9448
4.6518,5.73199,2.18036,6.91367
4.6618,5.78107,2.15537,6.97831
4.67181,6.03755,2.35693,6.97637
4.68181,6.18524,2.24186,6.72692
4.69181,6.25033,2.29633,6.62682
4.70182,6.2433,2.36157,6.54676
4.71182,6.18539,2.37638,6.46117
4.72183,6.15172,2.44147,6.41059
4.73183,6.19302,2.45973,6.3865
4.74183,6.26724,2.50133,6.33203
4.75184,6.35582,2.57091,6.39039
4.76184,6.48601,2.62044,6.42107
4.77185,6.61245,2.65351,6.37902
4.78185,6.716,2.72953,6.35253
4.79185,6.87237,2.87333,6.48167
4.80186,6.87237,2.87333,6.48167
4.81186,6.98535,3.06426,6.49229
4.82187,6.98535,3.06426,6.49229
4.83187,7.01333,3.09539,6.4694
4.84187,7.01662,3.13369,6.53973
4.85188,7.00824,3.18607,6.58193
4.86188,7.01797,3.16347,6.64642
4.87188,7.02036,3.14222,6.69415
4.88189,7.04146,3.10122,6.83092
4.89189,7.03218,3.07579,6.85322
4.9019,7.09099,2.97822,6.80907
4.9119,7.25799,2.94051,6.73949
4.9219,7.31455,2.91178,6.54616
4.93191,7.31634,2.78325,6.36645
4.94191,7.32757,2.74883,6.24629
4.95192,7.31874,2.67236,6.10548
4.96192,7.29405,2.56522,5.91589
4.97192,7.29076,2.53141,5.76266
4.98193,7.20801,2.50492,5.6458
4.99193,7.13768,2.46527,5.53387
5.00193,7.10027,2.43594,5.502
5.01194,7.03667,2.41933,5.51262
5.02194,6.9849,2.37324,5.58684
5.03195,7.00061,2.31892,5.72271
5.04195,6.99747,2.2453,5.86741
5.05195,6.97891,2.17916,5.98862
5.06196,6.91098,2.15447,6.08214
5.07196,6.85142,2.15627,6.0787
5.08197,6.8179,2.18171,5.98622
5.09197,6.87985,2.20834,5.81773
5.10197,6.87851,2.26879,5.65687
5.11198,6.85382,2.36142,5.55617
