time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
3.84904,12.3516,-3.10452,-1.55742
3.85906,12.5577,-3.54475,-1.68491
3.86909,12.8474,-4.07416,-1.90757
3.87911,13.3742,-4.45005,-2.01157
3.88914,13.8012,-4.80903,-2.12275
3.89916,14.3253,-5.1288,-2.29259
3.90918,14.7385,-5.40548,-2.44447
3.91921,15.0758,-5.5852,-2.51929
3.92923,15.3441,-5.63697,-2.58153
3.93925,15.4546,-5.56754,-2.46392
3.94928,15.6546,-5.39291,-2.38222
3.9593,15.7937,-5.24567,-2.23797
3.96932,15.6809,-5.16501,-1.86118
3.97935,15.4473,-4.89956,-1.51597
3.98937,15.1953,-4.51439,-1.31366
3.99939,14.9635,-4.1207,-0.961117
4.00942,14.3746,-3.50764,-0.496645
4.01944,14.3746,-3.50764,-0.496645
4.02946,14.155,-3.50584,-0.449359
4.03949,14.0129,-3.53637,-0.56024
4.04951,13.8221,-3.64411,-0.73337
4.05954,13.4639,-3.93665,-0.916975
4.06956,12.8834,-4.19761,-0.993589
4.07958,12.2051,-4.30326,-0.962464
4.08961,11.4351,-4.18863,-0.983563
4.09963,10.707,-4.05651,-1.08217
4.10965,10.1774,-3.9133,-1.13769
4.11968,9.7225,-3.7695,-1.17465
4.1297,9.46737,-3.74391,-1.09983
4.13972,9.34437,-3.80182,-1.10911
4.14975,9.24561,-3.91435,-1.23031
4.15977,9.03058,-3.95116,-1.24722
4.16979,9.50792,-3.96762,-0.680249
4.17982,8.96759,-3.79524,-1.25725
4.18984,8.60427,-3.74691,-1.47931
4.19987,8.21895,-3.81185,-1.72726
4.20989,8.18648,-3.87006,-1.61698
4.21991,8.32624,-3.81679,-1.3388
4.22994,8.43054,-3.81619,-1.24677
4.23996,8.51853,-3.99022,-1.14502
4.24998,8.6128,-4.13477,-1.04701
4.26001,8.93122,-4.33887,-1.02112
4.27003,9.23409,-4.54672,-0.96022
4.28005,9.69871,-4.60777,-0.426615
4.29008,9.64963,-4.74334,-0.802502
